600864,6,12.7,11.69,-0.0795275590551
300469,9,117.0,124.5,0.0641025641026
300510,13,16.24,54.4,2.34975369458
603030,2,27.69,27.0,-0.0249187432286
300378,4,41.8,36.02,-0.138277511962
002153,11,90.58,26.7,-0.705232943255
300160,13,43.2,13.23,-0.69375
000701,4,19.9,16.78,-0.156783919598
300452,10,88.01,107.9,0.22599704579
300448,8,80.08,78.9,-0.0147352647353
002751,6,92.0,65.89,-0.283804347826
300250,3,55.49,56.16,0.0120742476122
300240,4,19.0,16.66,-0.123157894737
002068,5,6.32,6.48,0.0253164556962
300053,2,36.78,14.17,-0.614736269712
000783,1,10.21,10.07,-0.0137120470127
002576,5,22.0,20.73,-0.0577272727273
300202,5,22.33,21.3,-0.0461262875056
600155,5,14.09,12.83,-0.0894251242016
002437,4,29.31,27.88,-0.0487888092801
000758,7,13.45,16.18,0.202973977695
300188,5,29.5,25.78,-0.126101694915
601519,2,10.28,9.17,-0.107976653696
002230,1,28.0,29.03,0.0367857142857
600845,7,41.87,18.93,-0.547886314784
002082,5,16.8,15.86,-0.0559523809524
300392,5,35.09,28.01,-0.201766885152
002600,8,8.4,12.92,0.538095238095
300324,9,49.0,20.73,-0.57693877551
300010,7,20.69,19.24,-0.0700821652972
600163,3,5.94,5.61,-0.0555555555556
300248,6,29.0,25.66,-0.115172413793
600410,4,16.4,10.85,-0.338414634146
600193,7,11.95,12.94,0.0828451882845
002670,6,28.41,27.67,-0.0260471664907
601377,1,8.73,8.18,-0.0630011454754
300287,5,14.0,12.05,-0.139285714286
002642,6,38.75,38.01,-0.0190967741935
300444,7,21.2,23.03,0.086320754717
603598,7,44.9,44.81,-0.00200445434298
300419,12,189.5,42.4,-0.776253298153
002618,7,39.51,23.71,-0.399898759808
002183,6,29.02,13.33,-0.540661612681
600191,4,17.02,13.07,-0.232079905993
002793,22,14.36,56.66,2.94568245125
002315,5,68.51,63.0,-0.0804262151511
300505,16,37.61,51.03,0.356819994682
002195,3,26.58,25.94,-0.0240782543266
600136,10,59.0,25.98,-0.559661016949
300161,6,22.45,23.29,0.037416481069
002286,3,17.2,14.66,-0.147674418605
002396,8,16.76,18.95,0.130668257757
601099,1,6.82,6.42,-0.058651026393
600109,1,14.35,13.15,-0.0836236933798
600770,6,16.0,12.21,-0.236875
300018,7,26.21,11.23,-0.571537581076
300162,9,28.1,24.05,-0.144128113879
300383,6,39.88,36.32,-0.0892678034102
002163,4,7.9,6.78,-0.141772151899
002584,6,38.58,13.13,-0.659668221877
300166,5,23.94,26.27,0.0973266499582
300443,11,168.62,66.11,-0.607935001779
600146,7,26.99,27.0,0.000370507595406
300077,7,20.1,17.5,-0.129353233831
002261,4,16.44,14.03,-0.146593673966
600369,1,8.41,8.11,-0.0356718192628
603968,6,24.0,23.27,-0.0304166666667
300130,3,31.12,27.65,-0.111503856041
002197,3,21.7,19.53,-0.1
300333,6,26.6,23.32,-0.123308270677
002249,1,9.79,10.8,0.103166496425
002256,10,15.75,19.0,0.206349206349
600665,3,5.46,4.98,-0.0879120879121
300091,2,28.8,12.79,-0.555902777778
002215,2,11.51,10.44,-0.0929626411816
600485,1,18.5,17.76,-0.04
300375,5,19.1,22.2,0.162303664921
002092,2,7.81,8.29,0.0614596670935
603600,7,49.98,45.49,-0.0898359343737
000563,4,14.25,5.64,-0.604210526316
300170,4,14.08,13.55,-0.0376420454545
000810,9,20.07,18.2,-0.0931738913802
300178,7,21.58,19.7,-0.0871177015755
000776,1,16.61,16.45,-0.00963275135461
600030,1,17.7,16.8,-0.0508474576271
002340,9,10.57,14.12,0.335856196783
002736,1,16.32,15.64,-0.0416666666667
002474,5,13.84,12.94,-0.0650289017341
002620,6,32.63,30.74,-0.0579221575238
600699,8,33.38,36.72,0.100059916117
300252,5,28.0,29.0,0.0357142857143
000050,4,19.2,21.15,0.1015625
300123,5,14.4,13.9,-0.0347222222222
600158,3,20.13,19.03,-0.0546448087432
000948,5,18.98,17.7,-0.0674394099052
603010,6,50.13,18.84,-0.624177139437
300205,3,14.85,13.69,-0.0781144781145
300051,11,14.17,19.94,0.407198306281
002104,4,17.63,15.85,-0.100964265457
603023,8,55.05,50.46,-0.083378746594
300216,6,29.0,29.58,0.02
600010,3,2.95,3.05,0.0338983050847
002222,4,19.1,13.28,-0.304712041885
300447,6,76.0,79.23,0.0425
002232,6,15.88,14.22,-0.104534005038
300290,1,14.6,15.75,0.0787671232877
300048,8,14.48,19.59,0.352900552486
601689,6,29.0,27.87,-0.0389655172414
000561,4,12.9,11.03,-0.14496124031
300014,8,27.14,34.02,0.25350036846
300413,5,28.31,26.38,-0.0681737901801
300350,8,27.28,33.3,0.220674486804
300168,4,27.15,24.56,-0.0953959484346
300497,9,89.5,104.7,0.169832402235
002624,7,38.0,38.43,0.0113157894737
300223,12,25.67,39.2,0.527074405921
002057,8,12.49,15.7,0.257005604484
300477,8,51.69,61.12,0.182433739601
000928,3,12.81,12.17,-0.0499609679938
300020,6,18.26,16.18,-0.113910186199
300037,10,44.69,55.79,0.248377713135
000049,7,38.08,39.3,0.0320378151261
300209,6,28.58,23.94,-0.162351294612
002325,4,12.26,10.2,-0.168026101142
002184,4,27.34,23.99,-0.122531089978
002063,4,14.48,13.49,-0.0683701657459
002631,9,26.16,20.68,-0.209480122324
600735,4,14.39,13.4,-0.0687977762335
000748,5,23.33,17.65,-0.243463351907
300367,5,30.0,25.22,-0.159333333333
600958,1,20.2,17.71,-0.123267326733
002137,8,14.3,13.65,-0.0454545454545
000987,5,25.23,19.47,-0.228299643282
600562,6,33.59,32.19,-0.0416790711521
002777,14,108.6,106.78,-0.016758747698
600767,5,13.63,14.47,0.061628760088
002169,5,17.7,20.34,0.149152542373
000062,3,27.79,25.55,-0.080604534005
600999,1,17.76,16.57,-0.0670045045045
300291,4,25.58,24.0,-0.061767005473
300364,7,100.0,89.37,-0.1063
600206,5,10.47,11.69,0.116523400191
000420,4,8.09,6.8,-0.159456118665
603868,15,25.96,50.13,0.931047765794
002095,4,63.55,52.99,-0.166168371361
600708,2,9.5,8.4,-0.115789473684
300384,7,57.4,49.51,-0.137456445993
300232,5,33.66,14.92,-0.556743909685
000666,3,20.15,18.77,-0.0684863523573
300295,4,38.15,32.65,-0.144167758847
600289,4,13.68,13.56,-0.00877192982456
002779,10,47.85,56.97,0.190595611285
603188,2,17.0,17.55,0.0323529411765
300229,5,22.4,21.24,-0.0517857142857
300418,5,34.81,28.3,-0.18701522551
600213,7,11.3,12.22,0.0814159292035
002539,7,13.74,15.45,0.124454148472
002115,3,11.1,10.65,-0.0405405405405
002292,4,40.71,31.5,-0.226234340457
002788,13,47.38,56.0,0.181933305192
300455,4,42.99,43.54,0.0127936729472
002418,6,26.99,7.77,-0.71211559837
300270,4,16.2,14.92,-0.079012345679
600233,12,27.64,17.38,-0.371201157742
601118,5,5.95,5.53,-0.0705882352941
002681,4,33.08,15.13,-0.542623941959
600714,6,11.37,10.74,-0.0554089709763
002235,7,31.21,19.37,-0.379365587953
300122,7,31.88,13.85,-0.565558343789
002609,3,16.51,15.65,-0.0520896426408
002494,5,17.77,15.65,-0.11930219471
000803,9,23.04,22.88,-0.00694444444444
000607,5,9.3,8.5,-0.0860215053763
002590,10,21.6,27.8,0.287037037037
002228,6,20.0,5.56,-0.722
600433,5,10.52,9.17,-0.128326996198
300138,2,19.26,16.54,-0.141225337487
300073,14,32.59,47.9,0.469776004909
002084,6,11.12,10.05,-0.0962230215827
002221,3,23.45,9.73,-0.585074626866
300313,9,17.7,16.35,-0.0762711864407
002518,8,33.38,23.3,-0.301977231875
300096,5,19.57,16.7,-0.146653040368
300507,14,32.89,90.89,1.76345393737
300485,6,108.8,47.68,-0.561764705882
300097,11,35.31,53.48,0.51458510337
600288,4,14.1,12.44,-0.117730496454
300266,2,36.2,42.24,0.166850828729
600586,3,4.41,4.32,-0.0204081632653
300370,3,17.41,8.29,-0.523836875359
002284,7,19.55,20.45,0.0460358056266
002637,6,23.02,11.98,-0.479582971329
603005,4,35.88,33.33,-0.0710702341137
300231,5,17.74,19.0,0.0710259301015
002401,6,16.4,15.68,-0.0439024390244
002758,5,81.1,75.1,-0.0739827373613
300346,10,24.35,33.09,0.358932238193
002528,4,12.06,8.19,-0.320895522388
002174,10,118.94,31.26,-0.737178409282
000166,1,8.89,8.54,-0.0393700787402
002161,6,15.72,14.25,-0.0935114503817
300366,5,69.93,34.55,-0.505934505935
002635,10,25.76,36.9,0.432453416149
300045,2,16.11,17.11,0.0620732464308
603996,17,32.3,29.92,-0.0736842105263
300056,3,14.42,16.16,0.120665742025
002339,4,17.8,15.84,-0.110112359551
000996,5,20.15,20.73,0.0287841191067
300052,4,26.02,21.59,-0.170253651038
002544,5,32.62,26.32,-0.19313304721
300217,8,15.5,4.56,-0.705806451613
300321,10,66.21,68.76,0.0385138196647
002504,8,28.99,25.86,-0.107968264919
601336,1,40.4,42.26,0.0460396039604
300386,14,40.15,28.8,-0.282689912827
002413,8,43.49,11.86,-0.72729363072
002091,11,20.91,15.95,-0.237207077953
000889,7,10.02,10.19,0.0169660678643
300353,6,16.96,17.17,0.0123820754717
300050,4,31.82,13.78,-0.566939032055
002177,8,7.55,9.53,0.262251655629
002108,7,17.8,23.9,0.342696629213
300081,13,55.0,15.73,-0.714
002148,7,16.2,17.27,0.066049382716
300438,15,103.0,115.63,0.122621359223
600673,4,8.45,6.5,-0.230769230769
300473,7,76.0,63.9,-0.159210526316
002182,6,14.0,15.79,0.127857142857
300093,11,25.56,23.89,-0.0653364632238
600783,6,24.51,22.52,-0.0811913504692
300365,7,34.6,39.05,0.128612716763
002348,8,13.22,6.71,-0.49243570348
600536,6,25.25,23.62,-0.0645544554455
000411,3,20.32,18.8,-0.0748031496063
002229,8,24.5,28.66,0.169795918367
002056,8,23.6,15.04,-0.362711864407
600480,3,12.78,12.97,0.0148669796557
300036,10,41.2,21.28,-0.483495145631
000558,4,18.42,16.79,-0.0884907709012
002042,4,10.01,9.7,-0.030969030969
000632,8,8.51,8.67,0.0188014101058
601211,1,19.59,18.39,-0.0612557427259
300306,7,20.35,19.78,-0.0280098280098
601020,9,25.99,25.38,-0.0234705656022
600643,5,10.93,9.37,-0.142726440988
300024,3,55.9,25.57,-0.542576028623
002093,5,11.94,11.14,-0.0670016750419
002152,2,23.79,16.2,-0.319041614124
300398,4,53.7,60.13,0.119739292365
002303,4,10.88,10.46,-0.0386029411765
300177,4,15.41,13.08,-0.151200519143
002665,4,26.95,8.03,-0.702040816327
600678,12,13.76,12.58,-0.0857558139535
002648,5,9.17,8.73,-0.0479825517993
000687,6,19.9,19.23,-0.0336683417085
300079,2,10.16,8.57,-0.156496062992
300009,8,29.2,23.09,-0.209246575342
002467,7,12.96,14.17,0.0933641975309
300369,2,39.72,39.19,-0.0133434038268
300112,7,14.5,12.8,-0.11724137931
300395,11,31.2,26.5,-0.150641025641
600240,2,10.79,9.67,-0.103799814643
002560,12,40.85,10.55,-0.741738066095
600260,4,11.11,13.58,0.222322232223
002742,6,37.0,22.0,-0.405405405405
300207,3,26.97,23.28,-0.13681868743
300415,5,16.81,15.7,-0.0660321237359
002362,4,25.7,23.29,-0.0937743190661
300394,8,85.0,34.42,-0.595058823529
002626,7,20.82,15.36,-0.262247838617
600071,6,23.97,23.54,-0.0179390905298
002520,4,19.11,18.58,-0.0277341705913
000762,8,22.55,25.5,0.130820399113
300480,7,50.16,25.7,-0.487639553429
000977,3,25.53,23.78,-0.0685468076772
002368,4,36.0,34.61,-0.0386111111111
600718,6,18.79,18.13,-0.0351250665247
603398,9,77.5,77.85,0.00451612903226
002205,6,22.88,22.4,-0.020979020979
300098,5,14.79,13.35,-0.0973630831643
603085,8,34.47,37.99,0.10211778358
300439,6,28.54,28.54,0.0
002277,2,10.91,11.6,0.0632447296059
300141,13,23.9,32.84,0.374058577406
300471,4,55.55,48.96,-0.118631863186
300167,3,15.0,13.95,-0.07
300508,22,26.51,126.85,3.78498679743
002456,2,26.02,29.18,0.121445042275
002446,5,29.3,27.57,-0.0590443686007
603227,4,20.95,17.74,-0.153221957041
300482,4,96.95,46.42,-0.521196493038
300187,12,45.08,14.7,-0.673913043478
002432,6,18.4,17.57,-0.0451086956522
603799,12,21.0,31.39,0.494761904762
002341,9,15.89,19.55,0.230333543109
600705,3,12.36,11.68,-0.0550161812298
603701,20,19.44,58.89,2.02932098765
002240,5,10.7,10.43,-0.0252336448598
600291,2,25.1,20.14,-0.197609561753
002775,7,44.63,44.26,-0.00829038763164
300307,9,14.25,16.2,0.136842105263
300094,3,15.45,13.69,-0.113915857605
300274,6,22.01,21.81,-0.00908677873694
002383,5,33.5,31.01,-0.074328358209
002683,7,8.3,8.66,0.0433734939759
000982,3,7.4,5.97,-0.193243243243
000802,2,26.85,23.52,-0.124022346369
002369,5,9.7,9.42,-0.0288659793814
300147,4,15.68,14.16,-0.0969387755102
002251,5,12.4,11.99,-0.033064516129
300074,4,10.4,9.63,-0.0740384615385
600303,8,12.69,11.45,-0.0977147360126
600803,4,13.17,13.1,-0.00531511009871
002380,5,35.1,32.01,-0.0880341880342
600367,9,10.05,11.45,0.139303482587
600960,6,10.35,9.1,-0.12077294686
002188,10,33.0,30.08,-0.0884848484848
300139,4,14.9,13.31,-0.106711409396
600325,2,12.43,10.94,-0.119871279163
300277,10,32.9,15.53,-0.527963525836
002027,6,30.31,29.42,-0.0293632464533
600814,5,9.85,9.88,0.00304568527919
300280,7,35.18,29.25,-0.168561682774
002333,3,21.85,9.88,-0.547826086957
002041,3,14.5,15.03,0.0365517241379
300030,6,14.15,13.76,-0.0275618374558
600880,6,10.97,8.82,-0.195989061076
300199,3,18.18,18.77,0.0324532453245
603566,5,52.0,23.18,-0.554230769231
002281,2,60.91,59.84,-0.0175669019865
000034,10,25.16,18.79,-0.253179650238
300446,2,87.8,41.49,-0.527448747153
002543,5,15.5,17.15,0.106451612903
300271,4,21.0,19.18,-0.0866666666667
300297,2,16.68,14.02,-0.159472422062
600468,4,12.62,13.65,0.081616481775
300453,8,36.5,25.48,-0.301917808219
002328,5,10.18,9.24,-0.0923379174853
600599,6,25.4,26.46,0.0417322834646
300089,9,30.23,9.99,-0.669533575918
002721,7,21.25,18.5,-0.129411764706
300065,3,31.31,32.01,0.0223570744171
002343,4,47.27,46.82,-0.00951977998731
300179,4,7.27,7.22,-0.00687757909216
300286,6,24.52,25.37,0.0346655791191
603885,7,25.78,26.69,0.0352986811482
002031,5,16.94,13.35,-0.211924439197
002771,9,90.2,100.52,0.114412416851
000156,4,21.6,19.13,-0.114351851852
300319,5,23.52,23.96,0.0187074829932
300253,5,32.41,22.5,-0.305769824128
603399,9,9.9,13.25,0.338383838384
300120,6,15.93,13.21,-0.170747018205
300381,9,47.35,51.97,0.0975712777191
600816,1,16.63,16.79,0.00962116656645
600439,3,5.19,5.78,0.113680154143
000586,7,19.13,23.14,0.209618400418
002024,2,11.39,11.02,-0.0324846356453
300330,3,13.68,15.88,0.16081871345
002634,11,47.0,10.28,-0.781276595745
603861,8,26.24,26.56,0.0121951219512
002076,4,13.11,13.1,-0.000762776506484
600312,2,15.47,14.4,-0.0691661279897
300476,10,53.99,27.2,-0.496203000556
002636,5,14.9,14.07,-0.0557046979866
601777,5,11.94,9.96,-0.165829145729
002781,14,33.11,42.63,0.287526427061
002747,7,50.79,31.75,-0.37487694428
002659,2,19.65,17.11,-0.129262086514
000901,3,40.05,36.67,-0.0843945068664
300412,4,31.24,31.08,-0.00512163892446
002613,9,6.68,7.16,0.0718562874251
300100,14,38.11,41.48,0.0884282340593
600328,4,12.58,10.56,-0.160572337043
600837,1,14.32,15.83,0.105446927374
002733,8,23.01,26.99,0.172968274663
002088,4,15.06,14.16,-0.0597609561753
603901,9,31.3,16.85,-0.461661341853
002780,5,71.0,71.59,0.00830985915493
002559,3,12.2,14.39,0.179508196721
600530,4,20.88,19.36,-0.0727969348659
603989,4,27.45,27.15,-0.0109289617486
600460,8,6.07,7.21,0.187808896211
000812,6,10.2,9.11,-0.106862745098
600257,7,11.43,10.05,-0.120734908136
002313,8,15.63,14.24,-0.0889315419066
300064,5,9.9,9.5,-0.040404040404
002408,4,13.11,12.16,-0.0724637681159
002030,6,29.23,28.32,-0.031132398221
002308,4,17.29,15.4,-0.109311740891
300442,3,46.52,40.15,-0.136930352537
002017,2,14.96,13.32,-0.109625668449
600633,6,16.62,15.23,-0.0836341756919
300420,5,47.61,61.16,0.284604074774
300501,12,89.74,89.0,-0.00824604412748
000829,10,13.44,13.15,-0.0215773809524
300283,6,7.76,8.39,0.0811855670103
300382,3,34.0,32.82,-0.0347058823529
603729,7,68.89,68.55,-0.00493540426767
002786,16,35.25,27.18,-0.228936170213
600278,4,14.0,13.98,-0.00142857142857
000695,8,15.96,16.1,0.00877192982456
300401,7,35.0,23.05,-0.341428571429
603198,6,20.58,24.02,0.167152575316
300296,5,23.88,29.82,0.248743718593
300005,3,17.77,16.56,-0.068092290377
000988,5,18.85,18.68,-0.00901856763926
600135,9,15.8,14.63,-0.0740506329114
600728,6,22.9,8.48,-0.629694323144
603101,10,12.69,24.87,0.959810874704
300165,6,18.45,19.48,0.0558265582656
002589,4,27.8,28.56,0.0273381294964
300238,5,42.3,38.79,-0.0829787234043
600830,4,10.15,9.09,-0.104433497537
002431,11,31.15,10.64,-0.658426966292
603066,8,46.85,44.36,-0.0531483457844
002114,8,25.0,22.46,-0.1016
600416,3,12.78,11.23,-0.121283255086
300182,4,17.9,17.26,-0.0357541899441
603822,15,14.11,52.3,2.70659107016
002537,10,24.03,26.0,0.0819808572618
002722,3,30.83,28.92,-0.061952643529
601012,1,12.62,12.04,-0.0459587955626
600682,3,27.7,27.01,-0.0249097472924
300086,3,11.5,10.9,-0.0521739130435
002022,6,19.86,19.08,-0.0392749244713
002016,6,9.49,8.77,-0.0758693361433
300007,6,20.88,19.88,-0.0478927203065
603998,10,46.39,13.25,-0.714378098728
300157,7,9.6,13.27,0.382291666667
600088,5,22.2,24.41,0.0995495495495
600836,3,26.25,12.71,-0.51580952381
300103,5,16.96,16.22,-0.0436320754717
300500,6,69.59,70.77,0.0169564592614
600610,8,17.13,13.7,-0.200233508465
300349,5,33.0,27.58,-0.164242424242
000978,2,11.67,10.76,-0.0779777206512
002055,7,31.31,29.35,-0.0625998083679
300316,3,9.84,8.61,-0.125
300368,13,44.88,28.58,-0.363190730838
300092,4,11.75,11.16,-0.0502127659574
300106,4,13.4,13.13,-0.0201492537313
300249,8,26.51,8.83,-0.666918144097
300088,9,10.9,14.14,0.297247706422
002690,5,23.84,21.61,-0.0935402684564
002194,4,12.3,11.01,-0.10487804878
300436,5,65.99,59.39,-0.100015153811
300374,5,21.0,20.65,-0.0166666666667
002772,11,49.5,24.78,-0.499393939394
600773,9,14.6,16.13,0.104794520548
603601,4,34.25,38.97,0.137810218978
300222,11,26.55,26.76,0.00790960451977
300244,6,56.0,31.49,-0.437678571429
002417,4,16.8,13.99,-0.167261904762
600100,4,12.74,15.19,0.192307692308
300131,6,11.06,9.47,-0.143761301989
000669,5,16.82,16.18,-0.038049940547
300267,4,30.07,14.8,-0.507815098104
300117,9,14.76,5.73,-0.611788617886
300190,4,19.0,17.61,-0.0731578947368
603599,4,40.2,38.65,-0.0385572139303
300022,5,7.68,7.33,-0.0455729166667
002070,10,18.55,27.16,0.464150943396
002776,8,40.0,31.76,-0.206
300152,4,7.7,6.95,-0.0974025974026
002421,3,16.5,15.49,-0.0612121212121
002238,3,19.18,17.08,-0.109489051095
600053,6,40.86,35.79,-0.124082232012
002593,9,26.4,7.15,-0.729166666667
002551,3,24.45,22.46,-0.081390593047
002239,7,13.1,13.32,0.0167938931298
603377,5,39.52,39.76,0.00607287449393
600865,3,12.77,11.74,-0.0806577916993
000851,5,14.71,12.35,-0.160435078178
001696,3,10.21,10.16,-0.0048971596474
000021,2,9.14,8.57,-0.062363238512
002208,8,22.83,17.54,-0.231712658782
000983,3,7.55,7.39,-0.0211920529801
000711,5,18.3,17.98,-0.0174863387978
300153,10,17.05,18.19,0.066862170088
603798,18,20.64,54.17,1.62451550388
002075,5,12.05,12.6,0.045643153527
600850,3,36.8,35.88,-0.025
300478,9,51.9,53.43,0.0294797687861
601566,3,15.68,16.22,0.0344387755102
600502,1,13.9,13.22,-0.0489208633094
601886,3,12.0,11.01,-0.0825
601567,3,13.24,14.42,0.0891238670695
000613,7,16.92,13.22,-0.218676122931
300463,6,87.99,77.43,-0.120013637913
600293,4,11.63,12.04,0.0352536543422
002296,4,14.36,17.26,0.201949860724
600271,6,61.5,25.3,-0.588617886179
601311,4,16.04,17.47,0.0891521197007
002047,4,12.54,9.84,-0.215311004785
300210,3,13.91,13.86,-0.00359453630482
300247,7,18.81,8.24,-0.561935140883
002329,4,16.48,14.09,-0.145024271845
300360,5,29.12,19.33,-0.336195054945
000541,5,9.59,10.27,0.0709071949948
300342,5,36.2,28.6,-0.209944751381
300491,15,72.0,88.02,0.2225
002025,3,22.7,21.15,-0.068281938326
000839,10,18.0,18.13,0.00722222222222
002285,3,13.0,7.66,-0.410769230769
300028,13,25.16,17.74,-0.294912559618
002193,8,15.5,15.54,0.00258064516129
600176,2,21.45,9.29,-0.5668997669
300470,9,94.0,89.28,-0.0502127659574
300511,14,22.2,58.2,1.62162162162
002049,5,43.0,41.04,-0.0455813953488
000796,6,24.71,16.78,-0.320922703359
600112,3,12.42,10.93,-0.119967793881
002625,7,48.12,43.5,-0.0960099750623
002410,4,13.55,12.95,-0.0442804428044
002468,8,30.5,27.12,-0.110819672131
300499,15,61.59,88.05,0.429615197272
002121,5,25.61,24.5,-0.0433424443577
603015,2,26.25,25.14,-0.0422857142857
300191,6,30.2,27.35,-0.0943708609272
300171,4,19.95,18.05,-0.0952380952381
002358,7,14.22,17.85,0.255274261603
002696,5,22.47,17.25,-0.232309746328
000410,4,18.0,15.83,-0.120555555556
002139,7,18.44,19.7,0.0683297180043
002002,5,18.35,17.47,-0.0479564032698
300492,6,36.77,42.49,0.15556159913
600892,3,51.44,54.16,0.0528771384137
002730,7,42.84,16.07,-0.624883286648
002536,9,21.76,14.85,-0.317555147059
300376,5,32.72,26.65,-0.185513447433
002416,15,20.43,20.55,0.00587371512482
600037,2,15.66,15.07,-0.0376756066411
002403,6,12.52,15.06,0.202875399361
000066,5,14.0,10.99,-0.215
300417,5,82.3,40.3,-0.510328068044
600739,1,17.55,16.07,-0.0843304843305
300068,5,17.61,19.54,0.109596819989
